codigo_valor,Nombre,Valor,Year,Indicador,lau_id
28007_2.301_2016,Alcorcón,,2016,2.301,28007
28049_2.301_2016,Coslada,,2016,2.301,28049
28058_2.301_2016,Fuenlabrada,,2016,2.301,28058
28074_2.301_2016,Leganés,,2016,2.301,28074
28092_2.301_2016,Móstoles,,2016,2.301,28092
28106_2.301_2016,Parla,,2016,2.301,28106
28148_2.301_2016,Torrejón de Ardoz,,2016,2.301,28148
28007_2.305_2016,Alcorcón,1.0,2016,2.305,28007
28049_2.305_2016,Coslada,0.9,2016,2.305,28049
28058_2.305_2016,Fuenlabrada,0.63,2016,2.305,28058
28074_2.305_2016,Leganés,0.88,2016,2.305,28074
28092_2.305_2016,Móstoles,0.8,2016,2.305,28092
28106_2.305_2016,Parla,0.5,2016,2.305,28106
28148_2.305_2016,Torrejón de Ardoz,0.78,2016,2.305,28148
28007_2.309_2016,Alcorcón,0.92,2016,2.309,28007
28049_2.309_2016,Coslada,1.0,2016,2.309,28049
28058_2.309_2016,Fuenlabrada,0.96,2016,2.309,28058
28074_2.309_2016,Leganés,1.0,2016,2.309,28074
28092_2.309_2016,Móstoles,0.67,2016,2.309,28092
28106_2.309_2016,Parla,0.5,2016,2.309,28106
28148_2.309_2016,Torrejón de Ardoz,0.81,2016,2.309,28148
28007_2.312_2016,Alcorcón,0.63,2016,2.312,28007
28049_2.312_2016,Coslada,0.91,2016,2.312,28049
28058_2.312_2016,Fuenlabrada,0.68,2016,2.312,28058
28074_2.312_2016,Leganés,1.0,2016,2.312,28074
28092_2.312_2016,Móstoles,0.63,2016,2.312,28092
28106_2.312_2016,Parla,0.56,2016,2.312,28106
28148_2.312_2016,Torrejón de Ardoz,0.5,2016,2.312,28148
28007_2.302_2016,Alcorcón,,2016,2.302,28007
28049_2.302_2016,Coslada,,2016,2.302,28049
28058_2.302_2016,Fuenlabrada,,2016,2.302,28058
28074_2.302_2016,Leganés,,2016,2.302,28074
28092_2.302_2016,Móstoles,,2016,2.302,28092
28106_2.302_2016,Parla,,2016,2.302,28106
28148_2.302_2016,Torrejón de Ardoz,,2016,2.302,28148
28007_2.303_2016,Alcorcón,1.45,2016,2.303,28007
28049_2.303_2016,Coslada,1.71,2016,2.303,28049
28058_2.303_2016,Fuenlabrada,1.04,2016,2.303,28058
28074_2.303_2016,Leganés,1.19,2016,2.303,28074
28092_2.303_2016,Móstoles,1.06,2016,2.303,28092
28106_2.303_2016,Parla,0.75,2016,2.303,28106
28148_2.303_2016,Torrejón de Ardoz,1.06,2016,2.303,28148
28007_2.304_2016,Alcorcón,0.86,2016,2.304,28007
28049_2.304_2016,Coslada,1.27,2016,2.304,28049
28058_2.304_2016,Fuenlabrada,1.25,2016,2.304,28058
28074_2.304_2016,Leganés,1.09,2016,2.304,28074
28092_2.304_2016,Móstoles,1.21,2016,2.304,28092
28106_2.304_2016,Parla,0.86,2016,2.304,28106
28148_2.304_2016,Torrejón de Ardoz,1.01,2016,2.304,28148
28007_2.306_2016,Alcorcón,0.74,2016,2.306,28007
28049_2.306_2016,Coslada,0.84,2016,2.306,28049
28058_2.306_2016,Fuenlabrada,0.98,2016,2.306,28058
28074_2.306_2016,Leganés,0.78,2016,2.306,28074
28092_2.306_2016,Móstoles,0.96,2016,2.306,28092
28106_2.306_2016,Parla,1.0,2016,2.306,28106
28148_2.306_2016,Torrejón de Ardoz,0.5,2016,2.306,28148
28007_2.307_2016,Alcorcón,1.0,2016,2.307,28007
28049_2.307_2016,Coslada,0.51,2016,2.307,28049
28058_2.307_2016,Fuenlabrada,0.53,2016,2.307,28058
28074_2.307_2016,Leganés,0.5,2016,2.307,28074
28092_2.307_2016,Móstoles,0.52,2016,2.307,28092
28106_2.307_2016,Parla,0.55,2016,2.307,28106
28148_2.307_2016,Torrejón de Ardoz,0.55,2016,2.307,28148
28007_2.308_2016,Alcorcón,14213.0,2016,2.308,28007
28049_2.308_2016,Coslada,13378.0,2016,2.308,28049
28058_2.308_2016,Fuenlabrada,11078.0,2016,2.308,28058
28074_2.308_2016,Leganés,13194.0,2016,2.308,28074
28092_2.308_2016,Móstoles,12516.0,2016,2.308,28092
28106_2.308_2016,Parla,9932.0,2016,2.308,28106
28148_2.308_2016,Torrejón de Ardoz,12335.0,2016,2.308,28148
28007_2.310_2016,Alcorcón,0.92,2016,2.310,28007
28049_2.310_2016,Coslada,0.91,2016,2.310,28049
28058_2.310_2016,Fuenlabrada,0.78,2016,2.310,28058
28074_2.310_2016,Leganés,1.0,2016,2.310,28074
28092_2.310_2016,Móstoles,0.62,2016,2.310,28092
28106_2.310_2016,Parla,0.5,2016,2.310,28106
28148_2.310_2016,Torrejón de Ardoz,0.83,2016,2.310,28148
28007_2.311_2016,Alcorcón,0.8,2016,2.311,28007
28049_2.311_2016,Coslada,0.94,2016,2.311,28049
28058_2.311_2016,Fuenlabrada,1.0,2016,2.311,28058
28074_2.311_2016,Leganés,0.85,2016,2.311,28074
28092_2.311_2016,Móstoles,0.67,2016,2.311,28092
28106_2.311_2016,Parla,0.5,2016,2.311,28106
28148_2.311_2016,Torrejón de Ardoz,0.71,2016,2.311,28148
28007_2.313_2016,Alcorcón,1.82,2016,2.313,28007
28049_2.313_2016,Coslada,2.65,2016,2.313,28049
28058_2.313_2016,Fuenlabrada,1.99,2016,2.313,28058
28074_2.313_2016,Leganés,2.77,2016,2.313,28074
28092_2.313_2016,Móstoles,1.83,2016,2.313,28092
28106_2.313_2016,Parla,1.61,2016,2.313,28106
28148_2.313_2016,Torrejón de Ardoz,1.45,2016,2.313,28148
28007_2.314_2016,Alcorcón,0.18,2016,2.314,28007
28049_2.314_2016,Coslada,0.14,2016,2.314,28049
28058_2.314_2016,Fuenlabrada,0.15,2016,2.314,28058
28074_2.314_2016,Leganés,0.28,2016,2.314,28074
28092_2.314_2016,Móstoles,0.17,2016,2.314,28092
28106_2.314_2016,Parla,0.18,2016,2.314,28106
28148_2.314_2016,Torrejón de Ardoz,0.17,2016,2.314,28148
